company,region,prefecture_eng,prefecture,city,address,website,num_sake,abv_avg,abv_count,abv_std,acidity_avg,acidity_count,acidity_std,gravity_avg,gravity_count,gravity_std,lat,lon,eng_address,distance_from_coast_deg,elevation,dist_from_coast_km,abv_med,acidity_med,gravity_med,polish_rate_med,grade_med,company_eng
今里酒造株式会社,Kyūshū,Nagasaki,長崎県,東彼杵郡,〒859-3715長崎県東彼杵郡波佐見町宿郷596,http://www.64sake.com/,16,15.6,15,0.5732115042211104,1.44,10,0.1822696415265642,-2.37,10,10.672920041967064,33.1365083,129.8963567,"596 Shukugō, Hasami, Higashisonogi District, Nagasaki 859-3715, Japan",0.0752380754847839,40.0,7.71488951284055,15.5,1.3250000000000002,1.0,50.0,Junmai Daiginjō-shu,"Imazato Sake Brewery Co., Ltd."
仙台伊澤家勝山酒造株式会社,Tōhoku,Miyagi,宮城県,仙台市,〒981-3225宮城県仙台市泉区福岡字二又25番地1号,http://www.katsu-yama.com/,8,15.125,8,1.3562026818605382,,0,,,0,,38.3539314,140.7897422,"Futamata-25-1 Fukuoka, Izumi Ward, Sendai, Miyagi 981-3225, Japan",0.2467317518559172,76.0,24.6420050702563,15.5,,,42.5,Junmai Daiginjō-shu,"Sendai Izawaya Katsuyama Sake Brewery Co., Ltd."
伊丹老松酒造株式会社,Kansai,Hyōgo,兵庫県,伊丹市,〒664-0851兵庫県伊丹市中央3丁目1番8号,http://www.oimatsu.biz/,15,16.0,14,1.2860194997923455,1.4,1,,3.692307692307693,13,1.216868616888952,34.7806953,135.4166566,"3-chōme-1-8 Chūō, Itami, Hyogo 664-0851, Japan",0.0886894164283762,20.0,9.022585388070096,15.5,1.4,4.0,64.0,Junmai Daiginjō-shu,"Itami Oimatsu Sake Brewery Co., Ltd."
伊藤酒造株式会社,Kansai,Mie,三重県,四日市市,〒512-1211三重県四日市市桜町110番地,http://www.suzukasanroku.com/,24,15.0,5,0.0,1.725,4,0.4031128874149274,-16.666666666666668,6,36.2859017617954,34.9936639,136.5385407,"110 Sakurachō, Yokkaichi, Mie 512-1211, Japan",0.1125526759800762,37.0,11.437838521701536,15.0,1.6,-4.5,60.0,Junmai Daiginjō-shu,"Ito Sake Brewery Co., Ltd."
会津酒造株式会社,Tōhoku,Fukushima,福島県,南会津郡,〒967-0006福島県南会津郡南会津町永田穴沢603,http://www.kinmon.aizu.or.jp/,10,15.95,10,1.1167910378500636,,0,,,0,,37.201714,139.756296,"Anazawa-603 Nagata, Minamiaizu, Minamiaizu District, Fukushima 967-0006, Japan",0.95315301055733,555.0,95.6439922602435,15.5,,,60.0,Junmai Daiginjō-shu,"Aizu Sake Brewery Co., Ltd."
佐々木酒造株式会社,Kansai,Kyoto,京都府,京都市,〒602-8152京都府京都市上京区日暮通椹木町下ル北伊勢屋町727,http://jurakudai.com/,35,16.0,28,1.2472191289246477,1.326086956521739,23,0.1286905778296702,3.703703703703704,27,1.2423555422854171,35.0186332,135.747629,"727 Kitaiseyachō, Kamigyo Ward, Kyoto, 602-8152, Japan",0.4676058486122968,46.0,47.48384618113503,15.5,1.3,3.5,50.0,Junmai Daiginjō-shu,"Sasaki Sake Brewery Co., Ltd."
佐藤酒造株式会社,Kansai,Shiga,滋賀県,長浜市,〒526-0805滋賀県長浜市榎木町979番地,http://www.nagahamanosake.com/,40,15.515384615384615,39,0.5318975274966833,,0,,2.4444444444444446,27,4.414428557263045,35.4027919,136.2976933,"979 Enokichō, Nagahama, Shiga 526-0805, Japan",0.345506649639155,103.0,35.02596909225056,15.5,,3.0,60.0,Junmai Daiginjō-shu,"Sato Sake Brewery Co., Ltd."
信州59年醸造会,Chūbu,Nagano,長野県,,,http://59jo.com/,5,15.0,5,0.0,,0,,-3.8,5,5.585696017507576,,,,,0.0,,15.0,,-2.0,59.0,Junmai Ginjō-shu,Shinshu 59 Years Brewery Association
倉本酒造株式会社,Kansai,Nara,奈良県,奈良市,〒632-0231奈良県奈良市都祁吐山町2501,https://kuramoto-sake.weebly.com/,9,,0,,,0,,,0,,34.5812506,135.9679793,"2501 Tsugehayamachō, Nara, 632-0231, Japan",0.5402357344247063,518.0,54.970041062788106,,,,,Junmai-shu,"Kuramoto Sake Brewery Co., Ltd."
元坂酒造株式会社,Kansai,Mie,三重県,多気郡,〒519-2422三重県多気郡大台町柳原346-2,https://www.gensaka.com/,17,16.03125,16,0.5313112709765027,,0,,3.909090909090909,11,1.044465935734187,34.4414238,136.5440372,"346-2 Yanagihara, Odai, Taki District, Mie 519-2422, Japan",0.1568182837630825,50.0,15.977997071237064,16.0,,4.0,60.0,Junmai Daiginjō-shu,"Motosaka Sake Brewery Co., Ltd."
元帥酒造株式会社,Chūgoku,Tottori,鳥取県,倉吉市,〒682-0826鳥取県倉吉市東仲町2573,http://www.gensui.jp/,23,16.804347826086957,23,1.9583105568714456,,0,,,0,,35.4317462,133.8246735,"2573 Higashinakamachi, Kurayoshi, Tottori 682-0826, Japan",0.0770584381100162,18.0,7.814414186272936,16.5,,,40.0,Junmai Daiginjō-shu,"Genshuishi Sake Brewery Co., Ltd."
光酒造株式会社,Kyūshū,Fukuoka,福岡県,糟屋郡,〒811-2311福岡県糟屋郡粕屋町長者原６丁目１２−９５−３,http://www.hakata-hikari.co.jp/,7,15.0,7,0.0,,0,,,0,,33.61638629999999,130.4864761,"Chojabaru, Kasuya, Kasuya District, Fukuoka 811-2311, Japan",0.0850169528233264,25.0,8.697717237536667,15.0,,,,Junmai Daiginjō-shu,"Hikari Shuzo Co., Ltd."
八千代酒造合名会社,Chūgoku,Yamaguchi,山口県,萩市,〒758-0305山口県萩市大字吉部下3306,https://www.yachiyo-shuzo.com/,18,16.214285714285715,7,1.704336206492693,1.5583333333333331,12,0.3315482505220656,1.3076923076923077,13,6.688106550494633,34.4324813,131.5724586,"3306 Kibeshimo, Hagi, Yamaguchi 758-0305, Japan",0.1284718798498965,234.0,13.091026218487997,15.5,1.4,2.0,60.0,Junmai Daiginjō-shu,Yachiyo Sake Brewery LLC
八幡川酒造株式会社,Chūgoku,Hiroshima,広島県,広島市,〒731-5116広島県広島市佐伯区八幡3丁目13-20,http://www.yahatagawa.co.jp/,15,14.9,15,3.6897541536375726,1.484615384615385,13,0.3460398672748412,0.0,13,9.17423929634859,34.3936794,132.3594232,"3-chōme-13-20 Yahata, Saeki Ward, Hiroshima, 731-5116, Japan",0.0354138275625114,10.0,3.609852121107039,16.0,1.5,4.0,70.0,Junmai Daiginjō-shu,"Yahatagawa Sake Brewery Co., Ltd."
八戸酒造株式会社,Tōhoku,Aomori,青森県,八戸市,〒031-0812青森県八戸市大字湊町字本町9番地,http://www.mutsu8000.com/,25,15.76,25,0.6633249580710799,,0,,,0,,40.5242588,141.5232021,"Honchō-9 Minatomachi, Hachinohe, Aomori 031-0812, Japan",0.0106034631237292,9.0,1.0472120969797845,16.0,,,50.0,Junmai Daiginjō-shu,"Hachinohe Sake Brewery Co., Ltd."
八戸酒類株式会社,Tōhoku,Aomori,青森県,八戸市,〒031-0086青森県八戸市八日町１番地,https://hachinohe-syurui.com/,47,15.914893617021276,47,1.1435981970354443,1.6319148936170214,47,0.8937236181521238,0.6808510638297872,47,10.50849838894118,40.5104801,141.4917691,"1 Yōkamachi, Hachinohe, Aomori 031-0086, Japan",0.0390779293750185,24.0,3.85946640804272,15.5,1.5,3.0,60.0,Junmai Daiginjō-shu,"Hachinohe Liquor Co., Ltd."
八木酒造株式会社,Kansai,Nara,奈良県,奈良市,〒630-8301奈良県奈良市高畑町915,http://sho-hei.cool.coocan.jp/,6,16.0,6,1.2649110640673518,1.7,1,,6.0,1,,34.6768963,135.8383378,"915 Takabatakechō, Nara, 630-8301, Japan",0.4256750398307254,101.0,43.30163418317151,15.5,1.7,6.0,60.0,Daiginjō-shu,"Yagi Sake Brewery Co., Ltd."
八百新酒造株式会社,Chūgoku,Yamaguchi,山口県,岩国市,〒740-0017山口県岩国市今津町3-18-9,http://www.yaoshin.co.jp/,6,,0,,,0,,,0,,34.1622144,132.2169352,"3-chōme-18-9 Imazumachi, Iwakuni, Yamaguchi 740-0017, Japan",0.0253361779062318,0.0,2.5855351525800696,,,,50.0,Junmai Daiginjō-shu,"Yaoshin Sake Brewery Co., Ltd."
八重寿銘醸株式会社,Tōhoku,Akita,秋田県,大仙市,〒014-0016秋田県大仙市若竹町26-19,http://www.osake.or.jp/kuramoto/iframe/s301.html,4,15.0,4,0.9999999999999998,1.3,4,0.1632993161855451,4.25,4,3.947573094109004,39.4675728,140.4705966,"26-19 Wakatakechō, Daisen, Akita 014-0016, Japan",0.4236467775888621,25.0,42.046970674850826,15.5,1.3,3.0,65.0,Tokubetsu Junmai-shu,"Yaeju Meijo Co., Ltd."
八鹿酒造株式会社,Kyūshū,Ōita,大分県,玖珠郡,〒879-4692大分県玖珠郡九重町大字右田3364番地,http://www.yatsushika.com/,35,14.852941176470589,34,1.5400187511880152,1.3043478260869563,23,0.1186218624245096,0.9833333333333332,30,5.895298145970656,33.2555682,131.1760558,"3364 Migita, Kokonoe, Kusu District, Oita 879-4601, Japan",0.3322627963531731,360.0,34.03642139464719,15.0,1.3,2.0,60.0,Junmai Daiginjō-shu,"Yoshika Sake Brewery Co., Ltd."
六花酒造株式会社,Tōhoku,Aomori,青森県,弘前市,〒036-8066青森県弘前市大字向外瀬字豊田217,http://www.joppari.com/,29,15.672413793103448,29,1.2121104828604112,1.4961538461538462,26,0.2424553884421119,3.0517241379310347,29,4.919612404132723,40.6283085,140.482228,"Toyoda-217 Mukaitonose, Hirosaki, Aomori 036-8066, Japan",0.2797217706360219,24.0,27.595575151013115,15.5,1.5,2.5,60.0,Junmai Daiginjō-shu,"Rokka Sake Brewery Co., Ltd."
内藤醸造株式会社,Chūbu,Aichi,愛知県,稲沢市,〒495-0022愛知県稲沢市祖父江町甲新田高須賀52-1,https://www.naitojouzou.com/,18,14.833333333333334,18,1.5434872662825794,1.3647058823529412,17,0.1114740803426307,-3.0,18,11.886720222460813,35.2360791,136.7219737,"Takasuka-52-1 Sobuechō Kabutoshinden, Inazawa, Aichi 495-0022, Japan",0.1908457350012383,7.0,19.36835313729152,15.0,1.4,0.0,60.0,Junmai Daiginjō-shu,"Naito Jozo Co., Ltd."
冨士酒造株式会社,Tōhoku,Yamagata,山形県,鶴岡市,〒997-1124山形県鶴岡市大山3-32-48,http://www.e-sakenom.com/,24,15.547826086956524,23,0.7254275010561265,1.14,10,0.2633122354417533,1.95,10,3.947221244819646,38.750975,139.7662678,"3-chōme-32-48 Ōyama, Tsuruoka, Yamagata 997-1124, Japan",0.0329038777247799,16.0,3.280656387861576,15.5,1.05,1.0,55.0,Junmai Daiginjō-shu,"Fuji Sake Brewery Co., Ltd."
出羽桜酒造株式会社,Tōhoku,Yamagata,山形県,天童市,〒994-0044山形県天童市一日町1-4-6,http://www.dewazakura.co.jp/,41,15.414634146341465,41,1.4658719206686774,1.2,3,0.0,4.333333333333333,3,1.1547005383792517,38.3491757,140.3705569,"1-chōme-4-6 Hitoichimachi, Tendō, Yamagata 994-0044, Japan",0.6220631155996339,109.0,62.085658102803,15.0,1.2,5.0,50.0,Junmai Daiginjō-shu,"Dewazakura Sake Brewery Co., Ltd."
出羽鶴酒造株式会社,Tōhoku,Akita,秋田県,大仙市,〒019-1901秋田県大仙市南外字悪戸野81,http://www.igeta.jp/about-dewatsuru/,47,15.622826086956522,46,1.2096696758362095,1.6108695652173912,46,0.2121092599681853,0.8695652173913043,46,5.655316851923699,39.4531607,140.3626545,"Akutono-81 Nangai, Daisen, Akita 019-1901, Japan",0.3182730797617645,28.0,31.59742304287465,15.45,1.55,2.0,55.0,Junmai Daiginjō-shu,"Dewasuru Sake Brewery Co., Ltd."
分福酒造株式会社,Kantō,Gunma,群馬県,館林市,〒374-0047群馬県館林市仲町3-15,http://www.bunbuku.net/,9,16.5,6,1.095445115010332,1.4,6,0.0894427190999914,4.0,6,0.6324555320336759,36.24746,139.5305352,"3-15 Nakamachi, Tatebayashi, Gunma 374-0029, Japan",0.6386529604137012,27.0,64.43649011862706,16.5,1.4,4.0,50.0,Junmai Daiginjō-shu,"Bunpuku Sake Brewery Co., Ltd."
刈穂酒造株式会社,Tōhoku,Akita,秋田県,大仙市,〒019-1701秋田県大仙市神宮寺字神宮寺275,http://www.igeta.jp/about-kariho/,33,16.207575757575757,33,0.7512615652314042,1.5909090909090908,33,0.3065571279994524,4.333333333333333,33,5.324863065531984,39.4880552,140.4266983,"Jingūji-275 Jingūji, Daisen, Akita 019-1701, Japan",0.378460297878949,26.0,37.56130991395968,16.45,1.6,4.0,57.0,Junmai Daiginjō-shu,"Kariho Sake Brewery Co., Ltd."
初光酒造株式会社,Kansai,Wakayama,和歌山県,紀の川市,〒640-0401和歌山県紀の川市貴志川町丸栖87番地,http://www.yorokobi.jp/,13,15.384615384615383,13,0.2995723447576389,1.4230769230769231,13,0.1235168419949695,2.8461538461538463,13,1.559709045845509,34.23095929999999,135.3239947,"87 Kishigawachō Marusu, Kinokawa, Wakayama 640-0401, Japan",0.1567998501855637,32.0,15.99240043242624,15.5,1.4,3.5,60.0,Junmai Daiginjō-shu,"Hatsuko Sake Brewery Co., Ltd."
初桜酒造株式会社,Kansai,Wakayama,和歌山県,伊都郡,〒649-7112和歌山県伊都郡かつらぎ町中飯降85,https://www.hatsusakura.co.jp/,22,16.84090909090909,22,1.8796299258121685,1.81,10,0.3178049716414141,0.8125,16,2.809952550014561,34.3037508,135.5328251,"85 Nakaiburi, Katsuragi, Ito District, Wakayama 649-7112, Japan",0.2415752195586162,68.0,24.62660651143165,16.5,1.7000000000000002,1.5,60.0,Junmai Daiginjō-shu,"Hatsuzakura Sake Brewery Co., Ltd."
利守酒造株式会社,Chūgoku,Okayama,岡山県,赤磐市,〒701-2215岡山県赤磐市西軽部762-1,http://www.sakehitosuji.co.jp/,36,15.916666666666666,36,0.6917885721601857,1.619047619047619,21,0.2997816665826107,2.1956521739130435,23,3.664135549903038,34.8092833,134.014231,"762-1 Nishikarube, Akaiwa, Okayama 701-2215, Japan",0.2004772453597573,36.0,20.388230335861547,15.5,1.55,3.0,58.0,Junmai Daiginjō-shu,"Tomori Sake Brewery Co., Ltd."
剣菱酒造株式会社,Kansai,Hyōgo,兵庫県,神戸市,〒658-0046兵庫県神戸市東灘区御影本町3-12-5,http://www.kenbishi.co.jp/,5,,0,,,0,,,0,,34.7101197,135.2566916,"3-chōme-12-5 Mikagehonmachi, Higashinada Ward, Kobe, Hyogo 658-0046, Japan",0.009384184322541,6.0,0.9551350969795572,,,,,Honjōzō-shu,"Kenbishi Sake Brewery Co., Ltd."
加茂福酒造株式会社,Chūgoku,Shimane,島根県,邑智郡,〒696-0102島根県邑智郡邑南町中野2405,http://www.kamofuku.co.jp/,11,17.5,2,0.0,4.0,1,,-13.75,4,44.214439572007095,34.9017631,132.4649675,"2405 Nakano, Onan, Ochi District, Shimane 696-0102, Japan",0.2184622949275942,183.0,22.20652463538535,17.5,4.0,7.0,60.0,Daiginjō-shu,"Kamofuku Sake Brewery Co., Ltd."
加藤嘉八郎酒造株式会社,Tōhoku,Yamagata,山形県,鶴岡市,〒997-1124山形県鶴岡市大山3-1-38,http://katokahachiro.web.fc2.com/,24,15.783333333333331,24,0.9168313422570848,1.4,24,0.2608514486462929,3.1875,24,3.0389232217721607,38.7496505,139.7671482,"3-chōme-1-38 Ōyama, Tsuruoka, Yamagata 997-1124, Japan",0.0344523082415524,16.0,3.4350556290357024,15.45,1.3,3.0,60.0,Junmai Daiginjō-shu,"Kato Kahachiro Sake Brewery Co., Ltd."
勇心酒造株式会社,Shikoku,Kagawa,香川県,綾歌郡,〒761-2307香川県綾歌郡綾川町小野2088-1,,8,14.5625,8,3.075682270419269,,0,,,0,,34.2448831,133.9044042,"2088-1 Ono, Ayagawa, Ayauta District, Kagawa 761-2307, Japan",0.0879089117750341,43.0,8.966497644433986,15.5,,,55.0,Junmai Daiginjō-shu,"Yushin Sake Brewery Co., Ltd."
勝屋酒造合名会社,Kyūshū,Fukuoka,福岡県,宗像市,〒811-4146福岡県宗像市赤間4丁目1-10,http://www.katsuyashuzo.com/,11,17.7,4,2.063976744055029,1.9,1,,5.0,1,,33.8049931,130.5890554,"4-chōme-1-10 Akama, Munakata, Fukuoka 811-4146, Japan",0.0762869479055761,10.0,7.797691093346943,17.65,1.9,5.0,60.0,Junmai Daiginjō-shu,Katsuya Sake Brewery LLC
勲碧酒造株式会社,Chūbu,Aichi,愛知県,江南市,〒483-8128愛知県江南市小折本町柳橋88番地,http://www.kunpeki.co.jp/,29,16.307692307692307,26,0.7883771061734742,,0,,,0,,35.3069104,136.879271,"Yanagibashi-88 Koorihonmachi, Konan, Aichi 483-8128, Japan",0.2136450443373823,18.0,21.67372695262649,16.0,,,57.5,Junmai Daiginjō-shu,"Kunheki Sake Brewery Co., Ltd."
北山酒造株式会社,Kansai,Hyōgo,兵庫県,西宮市,〒662-0947兵庫県西宮市宮前町8番3号,http://www.bijinclub-shimabijin.co.jp/,6,16.166666666666668,6,1.632993161855452,1.3666666666666665,6,0.0516397779494321,0.25,6,1.1726039399558574,34.7331605,135.3347993,"8-3 Miyamaechō, Nishinomiya, Hyogo 662-0947, Japan",0.0250196015784069,2.0,2.546174411124015,15.5,1.4,0.75,70.0,Junmai Daiginjō-shu,"Kitayama Sake Brewery Co., Ltd."
北島酒造株式会社,Kansai,Shiga,滋賀県,湖南市,〒520-3231滋賀県湖南市針756,http://kitajima-shuzo.jp/,28,18.666666666666668,3,1.1547005383792517,2.6,2,0.0,7.5,2,0.0,34.99742579999999,136.0811015,"756 Hari, Konan, Shiga 520-3231, Japan",0.509576732690916,148.0,51.74746091540181,18.0,2.6,7.5,55.0,Junmai Daiginjō-shu,"Kitajima Sake Brewery Co., Ltd."
北村酒造株式会社,Kansai,Nara,奈良県,吉野郡,〒639-3111奈良県吉野郡吉野町上市172-1,http://www.kitamurasyuzou.co.jp/,21,15.976190476190476,21,1.36451631060415,1.4285714285714286,21,0.1419255337945119,3.1666666666666665,21,2.117388328420966,34.3956595,135.8561979,"172-1 Kamiichi, Yoshino, Yoshino District, Nara 639-3111, Japan",0.4707034803146123,156.0,47.944075463751865,15.5,1.4,4.0,60.0,Junmai Daiginjō-shu,"Kitamura Sake Brewery Co., Ltd."
北関酒造株式会社,Kantō,Tochigi,栃木県,栃木市,〒328-0004栃木県栃木市田村町480,http://www.hokkansyuzou.co.jp/,24,14.991666666666667,24,2.0116868687673573,,0,,,0,,36.3850955,139.7841395,"480 Tamuramachi, Tochigi, 328-0004, Japan",0.7316477409525911,50.0,73.75520787115875,14.5,,,72.5,Daiginjō-shu,"Kitakan Sake Brewery Co., Ltd."
十八盛酒造株式会社,Chūgoku,Okayama,岡山県,倉敷市,〒711-0903岡山県倉敷市児島田の口5-6-14,https://juhachi.jp/,14,15.3,7,0.4999999999999998,,0,,,0,,34.472884,133.8465158,"5-chōme-6-14 Kojimatanokuchi, Kurashiki, Okayama 711-0903, Japan",0.0102518294267441,7.0,1.0446479875976165,15.0,,,58.0,Junmai Daiginjō-shu,"Juhachimori Sake Brewery Co., Ltd."
千代の亀酒造株式会社,Shikoku,Ehime,愛媛県,喜多郡,〒795-0303愛媛県喜多郡内子町平岡甲1294番地1,http://www.chiyonokame.com/,26,15.906521739130437,23,1.2614299558821462,1.0142857142857142,14,1.6002918689833008,-2.347826086956522,23,20.030337662592466,33.5386303,132.6587982,"1294-1 Hiraoka, Uchiko, Kita District, Ehime 795-0303, Japan",0.1344643880758207,52.0,13.760410057135976,16.0,1.5,3.0,55.0,Junmai Daiginjō-shu,"Chiyo no Kame Sake Brewery Co., Ltd."
千代の園酒造株式会社,Kyūshū,Kumamoto,熊本県,山鹿市,〒861-0501　熊本県山鹿市山鹿1782,http://www.chiyonosono.co.jp/,27,15.648148148148149,27,1.195945191170943,1.4761904761904765,21,0.3315188711140919,2.738095238095238,21,1.813966976126134,33.0110371,130.6878145,"1782 Yamaga, Kumamoto 861-0501, Japan",0.2146044384747055,24.0,22.013341744155685,15.3,1.4,3.0,55.0,Junmai Daiginjō-shu,"Chiyonoen Sake Brewery Co., Ltd."
千代むすび酒造株式会社,Chūgoku,Tottori,鳥取県,境港市,〒684-0004鳥取県境港市大正町131,http://www.chiyomusubi.co.jp/,34,15.875,24,1.446510042947447,,0,,4.475,20,3.7538576649123305,35.5450085,133.2245821,"131 Taishōmachi, Sakaiminato, Tottori 684-0004, Japan",0.0199760376422312,4.0,2.024813220292116,16.25,,4.0,50.0,Junmai Daiginjō-shu,"Chiyomusubi Sake Brewery Co., Ltd."
千代寿虎屋株式会社,Tōhoku,Yamagata,山形県,西村山郡,〒991-0032山形県寒河江市南町2-1-16,http://www.chiyokotobuki.com/,22,14.681818181818182,22,3.4910274601143905,1.4285714285714286,21,0.418500725379129,-0.6363636363636364,22,13.095057062896652,38.3739879,140.2781076,"2-chōme-1-16 Minamimachi, Sagae, Yamagata 991-0032, Japan",0.667565749739862,99.0,66.61267252647785,15.0,1.3,3.0,55.0,Junmai Daiginjō-shu,"Chiyoju Toraya Co., Ltd."
千代菊株式会社,Chūbu,Gifu,岐阜県,羽島郡,〒501-6241岐阜県羽島市竹鼻町2733番地,https://www.chiyogiku.co.jp/,32,15.32258064516129,31,1.107161438821323,1.5,1,,2.5,2,0.7071067811865476,35.3231324,136.7029481,"2733 Takehanachō, Hashima, Gifu 501-6241, Japan",0.2754183005233738,9.0,27.93518962083192,15.0,1.5,2.5,65.0,Junmai Daiginjō-shu,"Chiyogiku Co., Ltd."
千代酒造株式会社,Kansai,Nara,奈良県,御所市,〒639-2312奈良県御所市大字櫛羅621番地,http://www.chiyoshuzo.co.jp/,35,14.0,2,2.8284271247461903,,0,,0.0,6,7.797435475847171,34.4640084,135.7179794,"621 Kujira, Gose, Nara 639-2312, Japan",0.3178539508299708,132.0,32.373177148211774,14.0,,4.0,60.0,Junmai Daiginjō-shu,"Chiyo Sake Brewery Co., Ltd."
千寿酒造株式会社,Chūbu,Shizuoka,静岡県,磐田市,〒438-0078静岡県磐田市中泉2914-6,http://www.e-senju.co.jp/,15,15.571428571428571,14,0.8052028616141702,1.4166666666666667,6,0.2562550812504343,5.5,6,2.70185121722126,34.715655,137.8408003,"2914-6 Nakaizumi, Iwata, Shizuoka 438-0078, Japan",0.0602464379705353,19.0,6.13126132025091,15.5,1.4,4.5,60.0,Daiginjō-shu,"Senju Sake Brewery Co., Ltd."
千年一酒造株式会社,Kansai,Hyōgo,兵庫県,淡路市,〒656-2311兵庫県淡路市久留麻2485番地の1,http://www.sennenichi.co.jp/,20,16.05263157894737,19,2.314775828131727,,0,,2.823529411764706,17,0.917557499400382,34.5168903,134.9873858,"2485-1 Kuruma, Awaji, Hyogo 656-2311, Japan",0.0017032113646554,9.0,0.1735205021115511,16.5,,3.0,60.0,Junmai Daiginjō-shu,"Sennenichi Sake Brewery Co., Ltd."
千年乃松酒造株式会社,Kyūshū,Fukuoka,福岡県,久留米市,〒830-1122福岡県久留米市北野町今山370-1,http://www.chitosenomatu.jp/,10,15.15,10,3.162716834902831,1.3888888888888888,9,0.0927960727138337,-0.5,9,4.609772228646444,33.3430035,130.5815428,"370-1 Kitanomachi Imayama, Kurume, Fukuoka 830-1122, Japan",0.2967731157713077,12.0,30.39016318643746,15.5,1.4,0.0,65.0,Daiginjō-shu,"Sennennomatsu Sake Brewery Co., Ltd."
千徳酒造株式会社,Kyūshū,Miyazaki,宮崎県,宮崎市,〒882-0841宮崎県延岡市大瀬町2-1-8,http://www.sentoku.com,24,15.308695652173911,23,2.9367441841539503,1.5,15,0.7040698017343776,-2.466666666666667,15,12.618674747411172,32.5733639,131.6662541,"2-chōme-1-8 Ōsemachi, Nobeoka, Miyazaki 882-0841, Japan",0.0328562119102528,6.0,3.378165666139369,15.5,1.4,2.0,60.0,Junmai Daiginjō-shu,"Sentoku Sake Brewery Co., Ltd."
